# x, y, z, x_dot, y_dot, z_dot, phi, theta, psi, p, q, r
0.04421,0.01295,19.19025,0.01144,-0.00039,11.63759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04426,0.01295,19.23677,0.01143,-0.00057,11.65137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04430,0.01295,19.28335,0.01181,-0.00012,11.66564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04435,0.01295,19.32999,0.01200,0.00029,11.68061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04440,0.01295,19.37668,0.01157,0.00008,11.69525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04444,0.01295,19.42343,0.01121,0.00029,11.70951,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04449,0.01295,19.47024,0.01048,0.00100,11.72366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04453,0.01295,19.51711,0.00961,0.00130,11.73750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04457,0.01296,19.56403,0.00952,0.00141,11.75118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04461,0.01296,19.61101,0.00964,0.00207,11.76451,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04465,0.01297,19.65804,0.00922,0.00217,11.77774,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04469,0.01298,19.70512,0.00807,0.00199,11.79157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04472,0.01299,19.75226,0.00761,0.00249,11.80565,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04475,0.01300,19.79946,0.00787,0.00284,11.81983,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04478,0.01301,19.84671,0.00860,0.00412,11.83466,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04482,0.01302,19.89402,0.00960,0.00514,11.84921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04485,0.01304,19.94138,0.00997,0.00512,11.86309,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04489,0.01306,19.98881,0.00990,0.00533,11.87754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04493,0.01308,20.03629,0.00958,0.00596,11.89207,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04497,0.01310,20.08383,0.00918,0.00611,11.90640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04501,0.01313,20.13143,0.00885,0.00616,11.92040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04504,0.01315,20.17908,0.00849,0.00665,11.93404,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04508,0.01318,20.22679,0.00890,0.00681,11.94704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04511,0.01320,20.27455,0.01008,0.00693,11.96021,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04515,0.01323,20.32236,0.01072,0.00700,11.97415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04519,0.01326,20.37023,0.01047,0.00734,11.98832,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04523,0.01329,20.41816,0.01028,0.00805,12.00250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04528,0.01332,20.46614,0.01083,0.00863,12.01658,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04532,0.01335,20.51418,0.01127,0.00844,12.03044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04536,0.01339,20.56227,0.01150,0.00802,12.04437,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04541,0.01342,20.61042,0.01180,0.00762,12.05826,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04546,0.01345,20.65863,0.01184,0.00715,12.07214,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04550,0.01348,20.70689,0.01168,0.00693,12.08624,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04555,0.01351,20.75520,0.01166,0.00689,12.09976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04560,0.01354,20.80358,0.01191,0.00703,12.11356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04564,0.01356,20.85200,0.01215,0.00724,12.12782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04569,0.01359,20.90049,0.01198,0.00707,12.14212,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04574,0.01362,20.94903,0.01152,0.00657,12.15577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04579,0.01365,20.99762,0.01121,0.00637,12.16879,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04583,0.01367,21.04627,0.01061,0.00630,12.18268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04588,0.01370,21.09497,0.01019,0.00646,12.19714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04592,0.01372,21.14373,0.01056,0.00638,12.21118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04596,0.01375,21.19255,0.01074,0.00553,12.22436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04600,0.01377,21.24142,0.01094,0.00531,12.23758,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04604,0.01380,21.29034,0.01160,0.00577,12.25183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04609,0.01382,21.33932,0.01249,0.00579,12.26593,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04614,0.01384,21.38836,0.01255,0.00573,12.28010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04619,0.01386,21.43745,0.01118,0.00589,12.29473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04624,0.01389,21.48660,0.01007,0.00656,12.30909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04628,0.01391,21.53581,0.01017,0.00752,12.32330,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04632,0.01394,21.58507,0.01117,0.00814,12.33700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04636,0.01397,21.63439,0.01114,0.00829,12.35065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04641,0.01400,21.68377,0.01037,0.00819,12.36440,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04645,0.01404,21.73320,0.00971,0.00797,12.37811,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04649,0.01407,21.78268,0.00884,0.00766,12.39160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04653,0.01410,21.83222,0.00905,0.00812,12.40450,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04656,0.01413,21.88182,0.00879,0.00875,12.41836,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04660,0.01417,21.93146,0.00858,0.00888,12.43297,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04663,0.01420,21.98116,0.00958,0.00900,12.44708,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04667,0.01424,22.03092,0.01000,0.00826,12.46132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04671,0.01427,22.08074,0.00902,0.00733,12.47602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04675,0.01430,22.13062,0.00833,0.00702,12.49082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04678,0.01433,22.18055,0.00880,0.00741,12.50520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04681,0.01436,22.23054,0.00917,0.00835,12.51909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04685,0.01439,22.28059,0.00897,0.00930,12.53276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04689,0.01443,22.33069,0.00920,0.00978,12.54678,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04692,0.01447,22.38085,0.00969,0.00969,12.56056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04696,0.01450,22.43107,0.00979,0.00954,12.57426,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04700,0.01454,22.48134,0.00966,0.00977,12.58856,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04704,0.01458,22.53166,0.00946,0.01020,12.60286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04708,0.01462,22.58205,0.00905,0.00968,12.61693,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04711,0.01466,22.63249,0.00799,0.00906,12.63084,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04715,0.01470,22.68298,0.00775,0.00937,12.64544,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04718,0.01474,22.73353,0.00821,0.01021,12.66011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04721,0.01478,22.78414,0.00854,0.01050,12.67438,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04725,0.01482,22.83481,0.00822,0.01060,12.68898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04728,0.01486,22.88554,0.00799,0.01131,12.70362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04731,0.01490,22.93633,0.00797,0.01197,12.71750,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04734,0.01495,22.98717,0.00778,0.01200,12.73068,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04737,0.01500,23.03806,0.00799,0.01236,12.74434,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04741,0.01505,23.08901,0.00845,0.01272,12.75894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04744,0.01510,23.14002,0.00907,0.01264,12.77362,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04747,0.01515,23.19109,0.00978,0.01322,12.78759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04751,0.01520,23.24221,0.01060,0.01333,12.80127,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04755,0.01525,23.29339,0.01069,0.01308,12.81548,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04760,0.01530,23.34462,0.01025,0.01299,12.83047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04764,0.01536,23.39591,0.01040,0.01351,12.84498,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04768,0.01541,23.44726,0.01070,0.01403,12.85892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04772,0.01546,23.49867,0.01060,0.01398,12.87269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04776,0.01552,23.55013,0.01077,0.01380,12.88598,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04781,0.01558,23.60165,0.01114,0.01339,12.89906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04785,0.01563,23.65322,0.01134,0.01292,12.91218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04789,0.01568,23.70484,0.01127,0.01277,12.92564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04794,0.01573,23.75652,0.01081,0.01273,12.93880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04798,0.01579,23.80825,0.01032,0.01207,12.95210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04803,0.01584,23.86003,0.01019,0.01191,12.96620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04807,0.01588,23.91187,0.01066,0.01187,12.98076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04811,0.01593,23.96376,0.01047,0.01134,12.99481,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04815,0.01598,24.01571,0.01017,0.01137,13.00826,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04819,0.01602,24.06772,0.01079,0.01171,13.02160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04823,0.01607,24.11978,0.01089,0.01197,13.03538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04828,0.01612,24.17189,0.01067,0.01206,13.05014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04832,0.01616,24.22406,0.01114,0.01214,13.06485,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04836,0.01621,24.27629,0.01206,0.01218,13.07873,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04841,0.01626,24.32858,0.01230,0.01245,13.09237,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04846,0.01631,24.38092,0.01177,0.01252,13.10629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04851,0.01636,24.43332,0.01105,0.01177,13.12088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04855,0.01641,24.48577,0.01100,0.01148,13.13570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04860,0.01646,24.53829,0.01172,0.01239,13.15004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04864,0.01650,24.59086,0.01170,0.01356,13.16382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04869,0.01655,24.64349,0.01150,0.01453,13.17720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04874,0.01661,24.69617,0.01160,0.01502,13.19092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04878,0.01667,24.74890,0.01150,0.01478,13.20584,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04883,0.01673,24.80170,0.01163,0.01527,13.22058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04887,0.01679,24.85455,0.01173,0.01545,13.23460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04892,0.01685,24.90746,0.01167,0.01532,13.24892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04897,0.01691,24.96043,0.01108,0.01572,13.26283,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04901,0.01697,25.01345,0.01036,0.01608,13.27690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04906,0.01704,25.06653,0.01054,0.01580,13.29105,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04910,0.01710,25.11967,0.01053,0.01444,13.30567,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04914,0.01716,25.17286,0.00982,0.01335,13.32024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04918,0.01722,25.22611,0.00959,0.01333,13.33384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04922,0.01727,25.27942,0.00976,0.01366,13.34805,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04926,0.01733,25.33278,0.00976,0.01401,13.36258,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04930,0.01738,25.38620,0.01017,0.01453,13.37637,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04934,0.01744,25.43968,0.01052,0.01550,13.39034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04938,0.01750,25.49322,0.01035,0.01637,13.40477,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04942,0.01756,25.54681,0.01043,0.01657,13.41854,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04946,0.01763,25.60045,0.00991,0.01635,13.43190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04950,0.01769,25.65415,0.00904,0.01641,13.44526,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04954,0.01776,25.70791,0.00926,0.01678,13.45906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04958,0.01783,25.76172,0.00970,0.01680,13.47357,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04962,0.01789,25.81558,0.01021,0.01684,13.48848,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04966,0.01796,25.86951,0.01038,0.01633,13.50359,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04970,0.01803,25.92349,0.01002,0.01576,13.51791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04974,0.01809,25.97753,0.00991,0.01559,13.53170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04978,0.01815,26.03163,0.00970,0.01529,13.54555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04982,0.01821,26.08579,0.00947,0.01512,13.55995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04985,0.01828,26.14000,0.00925,0.01517,13.57449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04989,0.01834,26.19427,0.00923,0.01480,13.58883,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04993,0.01840,26.24859,0.00910,0.01422,13.60332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.04997,0.01845,26.30298,0.00874,0.01408,13.61737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05000,0.01851,26.35742,0.00901,0.01426,13.63116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05004,0.01857,26.41192,0.00921,0.01432,13.64539,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05007,0.01862,26.46647,0.00826,0.01413,13.65929,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05011,0.01868,26.52108,0.00816,0.01432,13.67255,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05014,0.01874,26.57574,0.00913,0.01466,13.68618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05018,0.01880,26.63046,0.00870,0.01530,13.69936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05021,0.01886,26.68523,0.00867,0.01610,13.71260,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05025,0.01892,26.74005,0.00941,0.01595,13.72685,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05028,0.01898,26.79493,0.01011,0.01562,13.74125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05032,0.01905,26.84987,0.01074,0.01551,13.75553,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05036,0.01911,26.90486,0.01059,0.01567,13.76933,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05041,0.01917,26.95991,0.01056,0.01609,13.78306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05045,0.01923,27.01502,0.01038,0.01605,13.79683,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05049,0.01930,27.07018,0.01009,0.01516,13.81046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05053,0.01936,27.12539,0.01002,0.01386,13.82465,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05057,0.01942,27.18066,0.00969,0.01290,13.83868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05061,0.01947,27.23599,0.00938,0.01268,13.85257,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05065,0.01952,27.29137,0.00937,0.01266,13.86656,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05069,0.01957,27.34681,0.00964,0.01249,13.88069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05072,0.01962,27.40230,0.01032,0.01219,13.89495,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05076,0.01967,27.45786,0.01064,0.01231,13.90885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05081,0.01972,27.51346,0.01086,0.01270,13.92268,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05085,0.01977,27.56913,0.01083,0.01292,13.93671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05089,0.01982,27.62484,0.01051,0.01282,13.95114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05093,0.01988,27.68062,0.01008,0.01217,13.96570,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05098,0.01993,27.73645,0.00994,0.01154,13.97982,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05102,0.01997,27.79235,0.01071,0.01167,13.99376,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05106,0.02002,27.84829,0.01128,0.01200,14.00747,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05110,0.02007,27.90429,0.01098,0.01255,14.02150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05115,0.02012,27.96035,0.01111,0.01329,14.03599,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05119,0.02017,28.01647,0.01152,0.01415,14.05027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05124,0.02022,28.07264,0.01104,0.01455,14.06407,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05128,0.02028,28.12887,0.01060,0.01479,14.07821,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05132,0.02034,28.18515,0.01048,0.01559,14.09195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05137,0.02040,28.24149,0.01093,0.01576,14.10568,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05141,0.02046,28.29789,0.01179,0.01580,14.12015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05145,0.02053,28.35434,0.01183,0.01657,14.13420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05150,0.02059,28.41085,0.01151,0.01753,14.14770,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05155,0.02066,28.46741,0.01146,0.01785,14.16112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05159,0.02073,28.52403,0.01075,0.01803,14.17491,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05164,0.02080,28.58070,0.00999,0.01763,14.18878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05168,0.02087,28.63743,0.00987,0.01651,14.20231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05172,0.02094,28.69421,0.00974,0.01531,14.21577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05176,0.02100,28.75105,0.00979,0.01487,14.22925,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05180,0.02106,28.80794,0.01002,0.01513,14.24308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05184,0.02112,28.86488,0.00957,0.01436,14.25756,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05188,0.02118,28.92188,0.00923,0.01388,14.27167,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05191,0.02124,28.97894,0.00945,0.01455,14.28563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05195,0.02130,29.03606,0.00975,0.01498,14.29971,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05199,0.02136,29.09323,0.01046,0.01542,14.31389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05203,0.02142,29.15046,0.01056,0.01575,14.32849,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05207,0.02148,29.20774,0.00998,0.01583,14.34277,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05211,0.02154,29.26508,0.01038,0.01594,14.35619,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05215,0.02161,29.32248,0.01116,0.01633,14.36963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05220,0.02167,29.37993,0.01139,0.01646,14.38410,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05224,0.02174,29.43744,0.01121,0.01595,14.39842,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05229,0.02180,29.49501,0.01112,0.01508,14.41230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05233,0.02186,29.55263,0.01121,0.01477,14.42657,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05238,0.02192,29.61030,0.01136,0.01504,14.44107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05242,0.02198,29.66804,0.01121,0.01468,14.45560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05247,0.02204,29.72583,0.01097,0.01461,14.47038,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05251,0.02210,29.78368,0.01076,0.01566,14.48474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05256,0.02216,29.84160,0.01037,0.01642,14.49888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05260,0.02222,29.89956,0.01021,0.01666,14.51354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05264,0.02229,29.95759,0.01033,0.01675,14.52741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05268,0.02236,30.01567,0.01047,0.01640,14.54144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05272,0.02242,30.07381,0.01004,0.01578,14.55596,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05276,0.02249,30.13200,0.00958,0.01502,14.57067,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05280,0.02255,30.19025,0.00922,0.01465,14.58496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05284,0.02261,30.24857,0.00887,0.01499,14.59895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05288,0.02267,30.30693,0.00848,0.01525,14.61269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05291,0.02273,30.36536,0.00779,0.01550,14.62682,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05294,0.02279,30.42384,0.00772,0.01568,14.64110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05297,0.02285,30.48237,0.00798,0.01562,14.65511,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05300,0.02292,30.54096,0.00780,0.01578,14.66910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05304,0.02298,30.59961,0.00745,0.01581,14.68250,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05307,0.02304,30.65832,0.00742,0.01516,14.69611,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05310,0.02310,30.71707,0.00727,0.01449,14.70948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05313,0.02316,30.77588,0.00667,0.01398,14.72290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05315,0.02322,30.83475,0.00649,0.01351,14.73699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05318,0.02327,30.89367,0.00656,0.01350,14.75122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05321,0.02333,30.95265,0.00587,0.01353,14.76534,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05323,0.02338,31.01168,0.00616,0.01324,14.77933,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05326,0.02344,31.07077,0.00680,0.01311,14.79285,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05328,0.02349,31.12991,0.00613,0.01276,14.80636,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05331,0.02354,31.18911,0.00629,0.01214,14.82020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05333,0.02359,31.24836,0.00695,0.01240,14.83425,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05336,0.02364,31.30767,0.00719,0.01301,14.84783,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
