t,mx,my,mz
30.48,-4.1555511416132465,22.06169172989706,-42.59014706847082
30.5,-4.111442865443642,22.298778582884427,-42.7363735902596
30.52,-4.144049421594236,21.835109620070305,-41.74230668876361
30.54,-3.9967082767529925,21.9763411484774,-41.641404723665055
30.560000000000002,-3.9968914025839553,22.10249707702004,-42.35927955206851
30.580000000000002,-3.9499090184446053,22.000651029604253,-41.854775335584115
30.6,-3.864507242164359,22.541110332883335,-42.5449346977734
30.62,-3.7628472841976226,22.04479168034085,-41.799108552422425
30.64,-3.9025520373163194,22.298051242304474,-42.67667992262339
30.66,-3.773141122233914,22.232290554257293,-41.84384146096402
30.68,-3.7594998375055297,22.23816590345838,-42.13591350936765
30.7,-3.6267001230888547,22.52942532616679,-42.49590860750308
30.72,-3.5543702694992345,22.595193138300242,-42.78011764137642
30.740000000000002,-3.595305319188203,22.367024098412948,-41.81377082125796
30.76,-3.5592839719695255,22.56340287686783,-41.90644623692086
30.78,-3.493897834696037,21.962249407278122,-41.80326224137474
30.8,-3.4732002570552925,22.403928102130834,-42.552791683191636
30.82,-3.3468377805073497,22.476309123092232,-41.34167250678384
30.84,-3.3533262234859027,22.05228374396896,-41.80846569009425
30.86,-3.2951055585836206,22.811637398983027,-41.89557728262536
30.88,-3.2515452662788604,22.903662750656473,-41.54291619502542
30.900000000000002,-3.1731307970803457,22.325620778691416,-41.50720423440346
30.92,-3.162001194037103,22.3356398121317,-42.017958106155966
30.94,-3.0827596718958663,22.460237892648724,-42.38937704984414
30.96,-3.0577488257554157,22.144858993093386,-41.23434087915332
30.98,-3.071571520062685,22.3408213818584,-41.97564171905144
31.0,-2.9487270028620958,21.86855296871286,-42.05771137139057
31.02,-2.8286689836733414,22.475166307743827,-41.614609240960455
31.04,-2.8801848086827326,22.31823159001658,-42.251087693200105
31.060000000000002,-2.861825666269289,22.313507903142163,-42.20121166681081
31.080000000000002,-2.7541342773523954,22.35898226603459,-42.006749540587535
31.1,-2.6722845983808305,22.53591754139853,-41.84807772890836
31.12,-2.688113653581466,22.27000845407738,-42.723408368482026
31.14,-2.6196040519760952,22.33122147072007,-42.29230644308434
31.16,-2.599530060568476,22.23955175429354,-41.863406817859925
31.18,-2.5572524138254042,22.5103716146821,-41.850787024395565
31.2,-2.5342913602540236,22.19682523176844,-41.95949551213909
31.220000000000002,-2.508224295668661,22.500608471057774,-42.656022291702506
31.240000000000002,-2.392580256354821,22.56165920027962,-42.65376249744612
31.26,-2.346691636603941,22.137352713138462,-41.23917584355105
31.28,-2.2502959092452954,22.248258561490356,-41.42653310288223
31.3,-2.3116665058815338,22.151145618492137,-41.709718850816614
31.32,-2.161908629709855,22.57704253969254,-42.0371860250482
31.34,-2.1499717433630576,22.385298446854232,-42.26251080873106
31.36,-2.134020832391038,22.666398630861867,-42.5799617345013
31.38,-2.0804660583795265,22.583965081697315,-42.313033146758094
31.400000000000002,-2.0569000661974006,22.288711769694995,-41.91367985344672
31.42,-1.9388317497154166,22.481217276271177,-41.95412783284633
31.44,-1.907826359385371,22.890080697054177,-41.37502203095629
31.46,-1.8217654026014638,22.955441992655683,-41.255708320291426
31.48,-1.7701561299932413,22.61757672319371,-41.93302579433192
31.5,-1.7250588117222854,22.53352638790499,-41.38367447787397
31.52,-1.7246950975542321,22.395632323661598,-41.99847442138676
31.54,-1.6932634811583258,22.67595871358408,-41.50671821307322
31.560000000000002,-1.6208553988086736,22.649161104587197,-42.28461229507943
31.580000000000002,-1.5764803465978943,22.672086354890535,-42.942051427072926
31.6,-1.5190398915402776,22.627717346162544,-42.59952095869451
31.62,-1.491272212981483,22.653684055430354,-42.50486904918129
31.64,-1.4329377288355307,22.358803059278312,-42.734926099178935
31.66,-1.361437628072608,22.592392914802446,-42.22764510434545
31.68,-1.3667637999462778,22.76744244079915,-42.255880319758475
31.7,-1.3209436076689924,22.434976141536826,-42.65792039051276
31.720000000000002,-1.2442528082567736,22.48371750392847,-41.56454086321976
31.740000000000002,-1.1754171917183724,22.380329665194154,-42.247232090493355
31.76,-1.1598431985757176,21.997157204663402,-42.162754814217465
31.78,-1.0895362752898843,22.118590915271284,-42.23468838420953
31.8,-1.0533767270703316,22.40408817881945,-42.68180300691172
31.82,-1.0241960282240363,22.49599818096828,-42.28340796071745
31.84,-0.9869927501260282,22.08484275202038,-42.53633713917392
31.86,-0.9252027671311877,22.700677654556653,-41.68084318634415
31.88,-0.8673289667281013,22.488671570612624,-42.39948611520365
31.900000000000002,-0.7999568626219891,22.448875415722583,-42.418620367730576
31.92,-0.7753510980081453,22.6324630639453,-41.96623008604869
31.94,-0.7183866377236282,22.644762160351675,-41.833196875474584
31.96,-0.671092285928189,22.522561610632323,-41.87560637628963
31.98,-0.6512850971590044,22.46112691705354,-42.907176114143844
32.0,-0.596226177094035,22.458889048616797,-41.76505107755181
32.02,-0.5500081564566766,22.72997075898093,-41.99190934973381
32.04,-0.4981886466771293,22.627429252030247,-41.83096634190737
32.06,-0.4476454551239721,22.14891347604211,-41.86215352786313
32.08,-0.3979492044927821,22.662416088825143,-42.11146022385696
32.1,-0.34675448776613316,22.54083170393984,-42.55722886900983
32.12,-0.3016986501788608,22.984011229763784,-41.80487604113841
32.14,-0.24289057555412444,22.478765128657795,-41.88497424484523
32.160000000000004,-0.21691446334984923,22.48030376349875,-41.96895707677173
32.18,-0.1538434622804121,22.240471900654924,-41.584220697563666
32.2,-0.12991239797692242,22.5520476855935,-41.031215811142346
32.22,-0.07714826668869633,22.572222746687302,-41.717513911144906
32.24,-0.0222345945687383,22.55456745731219,-42.02647798581364
32.26,0.014892195200617412,22.652962685738316,-42.558517557761334
32.28,0.08428984351947738,22.686757415722358,-42.36010356008064
32.3,0.11564077959138423,22.748583012878793,-41.44627637100013
32.32,0.16562001932019188,22.489184154369966,-41.915887861771076
32.34,0.19314485983318175,22.419854507085297,-41.163960859826915
32.36,0.27133209818710596,22.349769205706988,-41.35876046885713
32.38,0.3119065438008329,22.245340538486943,-42.47745356405065
32.4,0.34777658911184306,22.587334151900222,-41.31184045299098
32.42,0.38916546445757044,22.65034061252586,-41.73603759222124
32.44,0.43264080087133516,22.367924960047436,-41.900744256974605
32.46,0.5087014925102218,22.436622641177458,-41.73833116138747
32.480000000000004,0.53524535031932,22.40122794044785,-41.91997042429944
32.5,0.5923912593549749,22.485147573704293,-41.90476646677033
32.52,0.6398645426896188,22.610569215227926,-42.36818136569388
32.54,0.6723855960874107,22.5449913113579,-42.53843775302812
32.56,0.7298523439123903,22.250735798499317,-41.94910057849146
32.58,0.7784549644789106,22.37095222354844,-42.4256061698999
32.6,0.8001842594883394,22.66043610613841,-41.89043176551373
32.62,0.903081171433697,22.419544658019063,-41.92347403389948
32.64,0.9294834373523897,22.43231958339502,-42.20860390388844
32.660000000000004,0.9822548628682563,22.044782085958687,-42.18546132002121
32.68,1.0311881699476,22.134228687011888,-42.65969337321306
32.7,1.058673649583468,22.19562317725661,-42.94223377090867
32.72,1.1376862284248341,22.12123500872205,-41.241218173367
32.74,1.15086441880508,22.26827025730062,-42.53055473166566
32.76,1.2299272940847665,22.63769763500345,-42.35138831314873
32.78,1.2644927970187845,22.34432442093736,-41.5001097028642
32.8,1.2875355924619256,22.20731997025746,-42.49640445321313
32.82,1.3352127967593515,22.16007992311698,-42.65980554123855
32.84,1.3621691212909206,22.7417156035434,-41.99005653823828
32.86,1.4389296251372174,22.579779090286596,-41.056988922833824
32.88,1.4880003908673094,22.089568235844002,-41.788761680879006
32.9,1.549522626569145,22.484296206497753,-42.229408986757825
32.92,1.5987373184947904,22.436840354417985,-42.38301785432807
32.94,1.6474639977345975,22.350131193914763,-42.306480022795405
32.96,1.671843535769474,22.785188726396008,-42.64875776128629
32.980000000000004,1.6961096089791219,22.481264963318242,-41.14781649506275
33.0,1.7764845718155329,22.292032521599552,-41.65698945853474
33.02,1.8438628902574454,22.41879287456793,-42.21954795428158
33.04,1.8708075947688898,22.535661072559357,-41.78323855638104
33.06,1.9506444526740692,22.812338279798173,-42.24108634685837
33.08,1.9672857945687743,22.341953524370055,-41.860551216928414
33.1,2.0236139525906807,22.34939979407368,-41.999096797633726
33.12,2.029784054660318,22.455679394152504,-42.448398271505745
33.14,2.100418525754136,22.33326674148991,-41.735512426560916
33.160000000000004,2.16037744752861,22.328791877317222,-42.23798628711884
33.18,2.1991967816842286,22.192646276664668,-41.76652935697664
33.2,2.236552459860662,22.097862378099034,-42.4579339256981
33.22,2.339410772795508,21.97112900369769,-42.1815430138459
33.24,2.349807943637947,22.499604176616423,-42.29902453010145
33.26,2.4185292557880365,22.154041397764043,-42.187436706735305
33.28,2.4236086863020687,22.280123703618315,-42.39807034922075
33.3,2.483379972937413,22.13153035939832,-42.129976919636505
33.32,2.5385265031327062,22.652242987462994,-42.586728938905715
33.34,2.5961991449941135,22.00404039468825,-41.80554908637256
33.36,2.634695725228233,22.143438151644148,-42.38086562745158
33.38,2.6877789676241988,22.064713638736112,-42.10706486390318
33.4,2.6679183838070455,22.420207963336438,-41.913898255929745
33.42,2.7588577768319054,22.48541506014679,-41.621225545012045
33.44,2.827158558912715,22.43678565461332,-42.98635574958788
33.46,2.8701795603214295,22.46759131673822,-42.015427750935324
33.480000000000004,2.9409815006937965,21.681904632164976,-41.376672538242495
33.5,3.0319191944536388,22.16517833557636,-42.771583643190475
33.52,2.998667391784354,22.257829077512863,-42.14289786812657
33.54,3.0467945164114902,22.507177652008494,-42.31420056746004
33.56,3.079881196179848,22.24525484665919,-41.779916310605486
33.58,3.139390767761122,22.250682376338418,-42.46801257068201
33.6,3.217115045737965,22.073088570148727,-42.95776342815545
33.62,3.2014258557727993,22.12267688344834,-41.354428824194905
33.64,3.2856822463196447,22.140582883119098,-40.876706136794716
33.660000000000004,3.308075110072099,21.79433261367438,-41.334775111597025
33.68,3.3751174141169646,22.28520119661069,-42.3312817365642
33.7,3.4165117388563453,22.18972319802598,-42.12474684601971
33.72,3.483064799036718,22.271235111240518,-41.81074081071207
33.74,3.5984340227748794,22.34779200330021,-41.95419996128398
33.76,3.5623768934688065,21.99184405487324,-41.619222937777664
33.78,3.6480844807360655,21.846420832269395,-42.37865342087252
33.8,3.6168727978727357,21.97695541020524,-42.06585857965497
33.82,3.7033798996658,22.257466157628265,-42.523270995408
33.84,3.7436178975998717,22.14250753159337,-41.667192872043564
33.86,3.822081301203537,22.02769099912424,-42.17230501144652
33.88,3.785304850799953,21.711471143711396,-42.2141311506334
33.9,3.8839477201259,22.143262140666263,-41.89544474715928
33.92,3.924022104036967,21.785954226545943,-42.21519160008337
33.94,4.06418697341594,22.16381928126762,-42.4135090169602
33.96,4.003393283299561,22.18001648035846,-42.27957774107398
33.980000000000004,4.09273692299682,21.92737106100985,-41.415546112056525
34.0,4.057687761803502,22.464726964138176,-41.04628081867835
34.02,4.108892893406127,21.883483749484018,-42.35109188666548
34.04,4.187720347800878,21.68657920329413,-42.05024817810753
34.06,4.24692210998198,21.968629936794116,-41.93098170530513
34.08,4.320775712144604,22.322826083201775,-41.94717616040214
34.1,4.356191206298717,21.62802239167423,-41.92016125411775
34.12,4.412337981964436,22.06590463823315,-42.05155088824852
34.14,4.361282257219108,21.859831752033013,-41.58120207343959
34.160000000000004,4.478134556440091,21.999262573975884,-42.695557807459515
34.18,4.518857203640779,22.036627726294938,-42.1726025217786
34.2,4.524951503844953,21.491839191264276,-42.449848728339155
34.22,4.721210286522007,21.819254473091057,-41.790616540589895
34.24,4.746132523196229,21.813110249609405,-42.1974957315139
34.26,4.7886977345911905,21.54726499116461,-41.70492409039084
34.28,4.841842073235706,22.168337028923318,-42.2669206123501
34.300000000000004,4.8360334577602755,21.389021843148015,-41.927438366154476
34.32,4.824728618004409,21.84381305282783,-41.77048785776689
34.34,4.941915559937775,21.792758557808078,-42.27639460943071
34.36,4.914643043500999,21.23846254466664,-41.59063070031256
34.38,5.052438144284098,21.545001937520173,-42.443493283471255
34.4,5.149849439660045,22.427213307617638,-42.26145180063464
34.42,5.092102575379803,21.90039390498916,-42.32285748029577
34.44,5.197951024609596,21.817181414226976,-42.51018571772128
34.46,5.102671915987162,21.69015619320343,-41.95177447177906
34.480000000000004,5.205414562223539,21.945684966215527,-42.22822747404167
34.5,5.235592990018132,21.66375471382504,-42.178677686358185
34.52,5.327260126317745,21.741205735028984,-42.27867441161231
34.54,5.505321792433195,22.065884257665846,-42.00824846389506
34.56,5.4740019746791155,21.50570435191785,-42.30728746324071
34.58,5.490213434584271,22.11084549935707,-41.980136845834934
34.6,5.6873326126558945,21.227057302702402,-41.51491722053013
34.62,5.633736471704435,21.444370474427632,-42.940561774892245
34.64,5.665976905875631,21.648286106326477,-43.10155038124418
34.660000000000004,5.552041312771796,21.875390668944515,-41.92663092525551
34.68,5.793623131064778,21.570420675846062,-42.32867635840063
34.7,5.630441925831307,21.85110175329871,-41.65426642768869
34.72,5.79932609292073,21.935377427573595,-42.2560419044269
34.74,5.8910894078748335,21.64149209107882,-42.56630533941255
34.76,5.940475961549751,21.634485710405986,-42.97774847576738
34.78,5.92228106594527,21.452133281970177,-42.95815343680474
34.800000000000004,5.958092886994394,21.63494364642291,-42.747727494735166
34.82,5.973958927843307,21.552666986721032,-42.24127524106543
34.84,6.124090633691288,21.851638250229065,-42.46350441117473
34.86,6.141639710266145,22.017014018911702,-41.1773209406814
34.88,6.057592064680001,21.547063995628587,-42.90453627556812
34.9,6.295008112521578,21.662020042546118,-42.31225959342107
34.92,6.196480107628643,21.43227037517299,-41.29505918182166
34.94,6.196113113262951,21.558074187031014,-42.9154628142845
34.96,6.3262359116795075,21.854100393961733,-41.37908907047804
34.980000000000004,6.3129671244065095,21.593341261665167,-41.41978870201222
35.0,6.397435994320094,21.21759338096661,-42.77733474972557
35.02,6.528467077533323,21.388225911388968,-42.101455438569594
35.04,6.543513792855852,21.318523509183485,-41.95883923495802
35.06,6.461553405959927,21.024089735365298,-42.023142236909905
35.08,6.567484390579332,21.229901587879656,-41.81075029406895
35.1,6.711110434379195,21.38141774681369,-41.79368740028153
35.12,6.645716105192138,21.251701443633596,-42.15159602151153
35.14,6.736088277177098,20.884855135159942,-42.46402536160735
35.160000000000004,6.791990495266087,21.229125387250562,-41.93648614093797
35.18,6.882528566874378,21.576654889104148,-42.153768808841775
35.2,6.893100077225796,20.93844045678262,-42.00880089954822
35.22,6.899404087106216,21.313351721930296,-42.484556584488885
35.24,6.933466888039258,20.71834240917153,-42.412488918511826
35.26,6.945258341727471,21.32474364614513,-41.917263572717395
35.28,7.018850148696755,21.126783993274028,-41.846274380596036
35.300000000000004,7.049541375090296,20.785529741902007,-42.4386691204129
35.32,7.023803698146858,21.14322275511739,-42.20723282711333
35.34,7.199947504875643,21.281362075358704,-42.05129973338788
35.36,7.234265918901503,21.111136448941632,-42.209532698144024
35.38,7.373817201459147,20.774414794769903,-42.00018028580952
35.4,7.206168152286231,21.152089787404808,-41.83818448160175
35.42,7.344544819777864,21.40218657017442,-42.0720532820921
35.44,7.501661980727559,20.970198272876544,-41.6529572525981
35.46,7.331520442447745,21.131481538251755,-42.22453469595596
35.480000000000004,7.4384695558775045,21.131544524430485,-41.31828291576595
35.5,7.795424040347003,20.945223048075096,-42.72389270957892
35.52,7.548554315094103,20.998823025734325,-43.083493162955484
35.54,7.5000952112594375,21.205667055001403,-41.85504404223603
35.56,7.717662743263975,20.726774880112114,-42.25756287353438
35.58,7.818609617266128,21.222866142345367,-41.788391257262255
35.6,7.76311413975398,20.626437283374464,-42.49063752283507
35.62,7.999988124226399,20.959470829464916,-41.86065787024533
35.64,7.907880355489855,21.1701019257912,-42.063689709534614
35.660000000000004,7.815053466372949,20.813538987886506,-43.0284910852056
35.68,8.043824434300515,20.882207827343894,-41.92153251293417
35.7,8.17960732803686,20.930160209671286,-41.7752667333702
35.72,8.06926060358994,20.72737186204773,-42.88015752736077
35.74,8.074561938477807,20.881855665732335,-41.133224028426795
35.76,8.093428486797732,20.986784694482605,-42.34936798321097
35.78,8.306042678521132,20.786154484047497,-41.66481992496259
35.800000000000004,8.239719402831636,20.95682156222272,-42.3902553119363
35.82,8.269446932730554,20.723111826819633,-41.93837954832843
35.84,8.255533962085025,20.744116594429975,-42.09482496687352
35.86,8.268795926069592,20.677987578837076,-42.14435931857652
35.88,8.403315235392403,20.459374483906284,-42.51707593953944
35.9,8.327569602117947,20.952918038720792,-41.77376769731797
35.92,8.471927019318207,20.465893377265026,-42.806450494803784
35.94,8.559243326124738,20.729696874776195,-42.140090304982536
35.96,8.676546474701615,20.60521758688661,-42.034981126093264
35.980000000000004,8.676468167405147,20.69372096707975,-42.386013676221005
36.0,8.618623026575543,20.601236079178275,-41.80596198448545
36.02,8.537457881818707,20.346430721949954,-42.04819477556658
36.04,8.823144203191067,20.60494321463876,-41.62158629099704
36.06,9.003671038358062,20.67633991835059,-41.683745400260065
36.08,8.799586971019208,19.92210984051712,-41.57265648032212
36.1,8.809052831151861,20.51158524623141,-42.12980086115226
36.12,9.13614696086999,20.659198954458265,-41.465172237509556
36.14,8.941904342986648,20.50846381277968,-42.69150973780382
36.160000000000004,8.92216622092751,20.437800601285044,-42.4036832146452
36.18,9.027797864157094,20.360280028600602,-41.89795487882878
36.2,9.231016572070653,20.481962517838635,-42.106703167782605
36.22,9.219418446195487,20.24849337075599,-41.58297246877043
36.24,9.257073624596726,20.633276465683128,-41.95636033206711
36.26,9.158966115734295,20.19051729940412,-42.04842242277819
36.28,9.211351408644932,19.913597458156836,-42.458895129164645
36.300000000000004,9.288224110590408,20.34742908184652,-41.657865650087366
36.32,9.522516927854513,20.38029875164664,-41.78679044040339
36.34,9.607042533868887,20.411827546547425,-41.30385912429466
36.36,9.433731010480907,20.472086721671886,-41.57292230557025
36.38,9.349127992361474,19.76198728734634,-42.46831620860455
36.4,9.648565229618422,19.981828917151812,-42.59998058048822
36.42,9.4741495283974,19.820446131364097,-42.22410085849687
36.44,9.52179752939987,19.822410035957407,-42.531932536742836
36.46,9.592238997041413,19.97741379799481,-42.63150618695142
36.480000000000004,9.68901637244432,19.975526248482446,-42.9291128214799
36.5,9.818025194450914,20.35534508520678,-41.9131015570494
36.52,9.881710327415346,19.935549180984914,-42.5757241774158
36.54,9.684795812696992,20.17121448042269,-42.14870313568248
36.56,9.846305063184353,19.89929577748468,-42.42270471225463
36.58,9.970154064642502,19.903858423824147,-42.654129306113944
36.6,9.97913568684659,19.640613633141484,-41.67412554753475
36.62,10.084847742108304,20.004257282247792,-41.1350693198618
36.64,9.902149777684677,20.00723511842532,-41.92988559587262
36.660000000000004,10.1041734461114,20.204739765356923,-41.369256535939286
36.68,10.249855402532617,19.96544957152563,-42.50220327167288
36.7,10.072311406097603,19.87046448604879,-41.93332488062982
36.72,10.086986844749262,19.753967983045378,-42.61555898979844
36.74,10.334444216765181,19.82816070209148,-42.443274819276645
36.76,10.30523349174344,19.987962587353778,-41.687154593409225
36.78,10.35023402924002,19.929076588530645,-40.8824596863257
36.800000000000004,10.470065193097417,19.766068065640958,-41.918105021626644
36.82,10.549343576328079,19.919666195180717,-42.26712435259758
36.84,10.490671670102577,19.64932239396341,-41.70010120609034
36.86,10.430379826911627,19.90524761239913,-41.60649465982216
36.88,10.547639085484695,19.73575569411753,-42.06445017171275
36.9,10.603108394552786,19.388479378814367,-42.75480755860574
36.92,10.686982649446565,19.417894669340956,-42.395405548138434
36.94,10.836738157347684,19.57033952502309,-42.12647014181908
36.96,10.767910591912576,19.430637083219143,-42.11772831059657
36.980000000000004,10.694960344020114,19.548921721561097,-42.36010330306383
37.0,10.758108231646277,19.417801577507916,-42.5807799696117
37.02,10.854438352266332,19.666329809735927,-42.22664078854902
37.04,10.919428650895545,19.75082725386987,-42.53816587870789
37.06,11.08341395278137,19.297965567204237,-42.097399093091965
37.08,11.3279665275571,19.412559366883546,-42.402968226747205
37.1,11.111005655358218,19.38123868094746,-41.475614549933226
37.12,10.887402310139063,19.343166903282555,-41.86102213067325
37.14,11.14466799252205,19.17083957198219,-42.08206068579534
37.160000000000004,11.124682823675991,19.19224190758117,-42.832821371311454
37.18,11.290200689242269,19.04383223157477,-42.219292339210575
37.2,11.288728132709094,19.246521310829806,-42.10693924556262
37.22,11.242472253201564,19.225045661276425,-41.68573484217943
37.24,11.549174475811656,19.309658482831644,-42.44372917269394
37.26,11.404769760767548,19.215036104578324,-42.77901542453748
37.28,11.161531965387894,19.238111842981773,-42.62179105741513
37.300000000000004,11.440036331318229,19.260631828921618,-41.72856420332383
37.32,11.317132800360742,19.06804457843822,-42.37466414554087
37.34,11.587672444936686,19.16443745707454,-42.39784621173983
37.36,11.481584962738646,19.40363886128378,-41.94627479666006
37.38,11.597602831829997,18.995579089194756,-41.77187119682618
37.4,11.644594449813164,18.936433522192488,-42.56637197275397
37.42,11.442515580867731,19.10771281974809,-42.12147226693301
37.44,11.687300731575945,19.500289735382783,-42.36352353289982
37.46,11.677087759155796,19.137321842529484,-42.27671583497344
37.480000000000004,11.81785867047225,18.746241895732986,-41.75735942314811
37.5,11.74344100326846,18.89288534770111,-42.28872186931115
37.52,11.857495411955906,19.139273335873042,-41.609618652038066
37.54,11.849855919363739,18.595726069718896,-41.74233025232218
37.56,12.10148753332956,18.942150986760204,-42.97835024760762
37.58,12.213876878987795,18.597091230516764,-42.51014329666396
37.6,11.92153568474138,18.909695223448246,-42.76894579838464
37.62,12.091864226838057,18.852306759234583,-42.11469383449457
37.64,12.227677537406905,18.865097375472235,-42.80490428597073
37.660000000000004,11.946039677462727,18.572207231587406,-42.69865112749278
37.68,12.021754690115422,18.895447952218404,-42.02485170147343
37.7,12.081221207639722,18.511886504079985,-42.58868133462592
37.72,12.133426032064326,18.35827166890706,-41.87756162318608
37.74,12.233684923695229,18.579056103388794,-42.34011203631727
37.76,12.218937358175122,18.33226379297646,-41.7357939572193
37.78,12.30501559819203,18.55146581827299,-42.84671235880413
37.800000000000004,12.44597087315326,18.628463642826592,-42.72357065595849
37.82,12.298441332241733,18.432795059834945,-43.13145881285574
37.84,12.434728548946538,18.1877843640887,-41.17454070442672
37.86,12.47657925051914,18.444957478191114,-41.644129000618186
37.88,12.709944011614368,18.606809219326458,-42.70178290504804
37.9,12.590952739806076,18.329220499072452,-42.314147694267575
37.92,12.689233912146795,18.403930155761323,-42.647696009718025
37.94,12.712374553037034,18.498203899410267,-42.368556766345655
37.96,12.652785286818075,18.172701324687022,-41.629428139438474
37.980000000000004,12.769019337729148,18.560082971042526,-42.12422308022359
38.0,12.712954167734134,18.493398096772847,-41.636775743599955
38.02,12.620638927404384,18.28618539250061,-41.75257987478964
38.04,12.731719625268841,17.842019341743583,-42.64285487835456
38.06,12.869821082599033,17.989971777087266,-41.359400101008696
38.08,12.833431848068217,18.25801304450846,-41.13040920421752
38.1,13.069253442730869,18.15819240198471,-42.197325860043335
38.12,13.071877732873908,18.322849776167992,-42.4508020031074
38.14,13.003927536459308,18.146331858767052,-42.04023994753495
38.160000000000004,13.029176192242902,17.809973738451156,-42.902211834634066
38.18,13.124189239807396,17.797761481231433,-42.25300824650745
38.2,13.310602362477056,18.011738294505903,-42.353332189461575
38.22,13.34995234908674,17.827043342911956,-41.71024726066765
38.24,13.156580573270892,17.876640656997367,-42.7156571624392
38.26,13.439699732875246,17.87876367560687,-42.30479968631103
38.28,13.517968699431211,17.673447733485204,-42.14160481263505
38.300000000000004,13.394714796280448,17.762221196317846,-42.583986340671025
38.32,13.752169176095052,17.660173057111372,-41.45861892269148
38.34,13.626081466924868,17.858493231839017,-42.51231983323175
38.36,13.532581742405704,17.602248123376746,-42.60402209257939
38.38,13.698620543396768,17.57163662916097,-42.2971603339467
38.4,13.387481535884053,17.631143690833724,-42.56756098158911
38.42,13.54931542020301,17.60323709429563,-42.17765417022764
38.44,13.626344493424012,17.809080363210636,-42.179275198721875
38.46,13.647889596252163,17.54587579885271,-42.09161635684659
38.480000000000004,13.785532808870228,17.659786577069603,-42.353303316436296
38.5,13.802904871179264,17.479897617554094,-41.74548702492974
38.52,13.676614068232624,17.28070957949267,-42.47110920478387
38.54,13.72560389804514,17.841768022181665,-41.81462973989536
38.56,13.739015516577998,17.50063394328661,-41.450797716033385
38.58,13.944761688009677,17.364788595361112,-42.12047052356213
38.6,13.99763691558967,17.477948839252523,-41.904573292137414
38.62,13.993452936459295,17.5584391951115,-41.25343770930487
38.64,14.352988348643864,16.995070406030905,-42.73844230643738
38.660000000000004,13.96691066767827,17.50644254871717,-41.1784716630593
38.68,14.077040146272179,17.04282941558565,-42.2722001928635
38.7,14.202501497848079,17.07428374357898,-42.76733381158771
38.72,14.253514024604623,17.288954203166295,-42.132888873156894
38.74,14.286447600830526,17.240902028291963,-42.81414117337698
38.76,14.174507509344314,17.109722331260347,-41.63988647396384
38.78,14.186790302832087,17.44398925122863,-42.13749335550512
38.800000000000004,14.537439931693035,17.338571304893478,-42.434829359812134
38.82,14.397902844444541,16.946906248888716,-41.90485946674922
38.84,14.665622496390332,17.111419578112134,-42.01994461856895
38.86,14.591114207564338,17.053039271502456,-42.68190114518038
38.88,14.312967333405712,17.147785747053288,-43.0663761404902
38.9,14.454014962815158,16.902450785036475,-42.186442316632444
38.92,14.526323539082563,16.967895068885866,-42.27213719900584
38.94,14.426828725227251,17.021349204228972,-41.94926686710245
38.96,14.29556824331032,16.846303282070696,-41.93890633205795
38.980000000000004,14.382493421194686,16.69899678371638,-42.38636621492932
39.0,14.81892966736511,16.750500147002246,-42.12658791487764
39.02,14.920434311362486,16.767143749759203,-41.80577648888647
39.04,14.549909372064867,16.757983840650336,-41.88673345469038
39.06,14.92526384938881,16.663126866104626,-42.72115978882835
39.08,14.786431251603275,16.69423025989177,-41.519477069796665
39.1,14.939303916845697,16.69776480792379,-42.17632153140417
39.12,14.824766044578915,16.54769904154134,-42.41021187620934
39.14,15.148310897713635,16.382488500668167,-42.96011549542056
39.160000000000004,15.251264760321886,16.726325971285792,-41.41672758361535
39.18,15.141627897879353,16.266255592698972,-41.85396858260681
39.2,15.117735293324527,16.73402833529477,-42.26541489312782
39.22,15.055924812060045,16.417802861216423,-41.63894763925768
39.24,14.95789908629974,16.22793721541254,-41.83869987143021
39.26,15.246671933980771,16.26309340808884,-42.1326873898971
39.28,15.313598403186052,16.260221257846506,-42.07064870331683
39.300000000000004,15.195229337779509,16.308761640016055,-42.57841916286482
39.32,15.432429777215265,16.42435385298175,-42.168286738167524
39.34,15.575247726214277,16.241429733512447,-42.06023169620244
39.36,15.474485120253352,16.245415596842584,-41.93435238767031
39.38,15.504295707642617,16.336223142094653,-42.18293439650178
39.4,15.44985798058515,16.296153259669417,-41.65573985740765
39.42,15.338746547300865,15.799836052595811,-41.43649199510934
39.44,15.443807063700007,15.981046777692601,-42.15546997192688
39.46,15.24301767994656,16.29728232968465,-42.326751353066825
39.480000000000004,15.330406231589558,15.985120804969814,-42.128102087131495
39.5,15.633305729071802,16.105863186821953,-42.255483920744
39.52,15.660467561395457,15.615121030318132,-42.33279360497637
39.54,15.302323742649962,16.099653061969633,-42.52998844122751
39.56,15.559297117018467,15.758360571683607,-42.094889521207186
39.58,15.781496461955534,15.756371683371297,-42.312224480575615
39.6,15.526585531589074,15.675550886694651,-42.29408244181919
39.62,15.812400550277877,15.918354975216525,-41.69145236385839
39.64,15.899053881683594,15.61594921620133,-42.57091633287497
39.660000000000004,16.21701823321424,15.64003729557935,-42.23092592813511
39.68,16.003931475276385,15.735345323401166,-42.02865313189592
39.7,16.245074565137475,15.83511546217729,-42.09943111955984
39.72,15.592288872740642,15.70616832878951,-41.82028355084018
39.74,16.20680983259429,15.744941133652691,-41.606158676678696
39.76,16.163097007433855,15.47074536340419,-42.24087069340803
39.78,15.948755741452487,15.523287974855734,-42.53839757142454
