t,ax,ay,az,gx,gy,gz,p_x,p_y,p_z
45.08,-0.007641106581634166,0.1422338446307983,-9.788018448790123,0.001984482113490443,0.0001246480523102179,0.10544706709616186,0.1675496482953982,-19.999298165569613,-0.033508753737959904
45.09,0.02638244483253578,0.13132386012239303,-9.796714501091731,-0.002026013725023485,-0.001843853086754929,0.1062739687559603,0.1884927686628825,-19.999111742178997,-0.03769687943081682
45.1,0.033930528449379924,0.14789658799291822,-9.753878629496963,-0.0007685494854977424,0.0003014191465326655,0.10469607454996524,0.2094356823249169,-19.998903387310243,-0.04188483976671413
45.11,0.0004968070283872528,0.1695174968491043,-9.798943937244667,0.0010798969205639284,0.0015759488862242088,0.1035811382467301,0.23037836631504657,-19.99867310119184,-0.04607261637521242
45.12,0.004914908196400333,0.10456018286477665,-9.773702653065012,0.0008373950106645643,0.00011385114477100853,0.10502927800477756,0.25132079766703286,-19.99842088407632,-0.050260190886671094
45.13,0.0044328873670647796,0.1465039639345931,-9.765348881602677,0.0014974527600830712,-0.000962178198935251,0.10533371874495492,0.2722629534149853,-19.99814673624028,-0.05444754493235028
45.14,-0.005655002713333442,0.15149838157805165,-9.794289068265345,0.0015433404885226128,0.00128528187836646,0.1059519245930375,0.29320481059320913,-19.997850657984348,-0.05863466014445584
45.15,0.023668909714941424,0.15318127150046798,-9.756099952773967,0.0012310400241794838,0.001675754632675352,0.10484921952506773,0.314146346236408,-19.99753264963321,-0.0628215181562555
45.160000000000004,0.01635721866637723,0.12450001993344503,-9.795605327629692,0.0010965237697488802,-0.0009376422491065432,0.10625840737222816,0.3350875373796205,-19.997192711535607,-0.06700810060214163
45.17,0.002356743444083955,0.11615276633906815,-9.794174080028329,0.004108406420700255,-0.001182256289408106,0.1059220363268115,0.35602836105826274,-19.99683084406432,-0.07119438911771538
45.18,0.02950552363759494,0.11279067730491737,-9.7850512001769,0.0016657710939012053,-0.0007944422220119926,0.10478652205336825,0.3769687943081541,-19.99644704761618,-0.07538036533986721
45.19,0.023248774556970914,0.11740153116407422,-9.767719170277905,0.0001457111937053406,0.0002775211894969665,0.1063499892613029,0.3979088141655421,-19.99604132261207,-0.07956601090685746
45.2,-0.025226507185342813,0.14912885806391665,-9.737129480091454,0.0011251895682134825,-0.00040637163905657045,0.10573398424026757,0.418848397667145,-19.99561366949691,-0.08375130745840041
45.21,-0.007650717280598086,0.12594309911763502,-9.783350595112125,0.0012774435904613917,-0.0015572682480353033,0.10603694146551368,0.43978752185008896,-19.99516408873968,-0.08793623663572715
45.22,0.025623982628031387,0.1676319035909152,-9.769530800193287,0.002010360341592438,-0.00023051277818738345,0.10467390227962234,0.4607261637521101,-19.9946925808334,-0.0921207800817015
45.230000000000004,0.01628410664102231,0.15123577412526243,-9.756222569122201,0.0009912372679986422,-0.0007886898908688127,0.10480029067928039,0.4816643004114204,-19.994199146295138,-0.09630491944086865
45.24,0.018114757886405094,0.17007398996170414,-9.7800888952864,0.00030096063920772697,0.0005132787330243473,0.10473081938963616,0.5026019088667502,-19.993683785666,-0.10048863635953922
45.25,0.03731986319967857,0.14214994628942879,-9.757873297471555,-0.0003765275126460829,-8.742720867574194e-05,0.1059449830492753,0.5235389661574623,-19.993146499511145,-0.10467191248588752
45.26,0.02265437921209694,0.12781024508679237,-9.782320479967467,0.0008544682153167657,-0.0016182532581972455,0.10556794409555725,0.5444754493234887,-19.992587288419777,-0.10885472947001426
45.27,0.036956479937125086,0.09583195340736558,-9.767742283816778,0.000935672346509496,0.0001323902555045652,0.10454417893279501,0.5654113354054617,-19.992006153005132,-0.11303706896404839
45.28,0.008857858741791673,0.1385444922495859,-9.757332495879092,0.0024067025050284758,-0.0008224541475734086,0.10498483721635826,0.586346601444562,-19.991403093904502,-0.11721891262219207
45.29,0.01321154880249718,0.14461859189272844,-9.74713185546399,0.0014259005220580874,-0.0016348340470246506,0.1042397490968293,0.6072812244827214,-19.99077811177921,-0.12140024210083664
45.300000000000004,-0.029898662738036513,0.13974900721293387,-9.73577509130713,0.001242243231663982,-0.0022425984886081714,0.10391299477574466,0.6282151815625586,-19.990131207314633,-0.1255810390586253
45.31,0.026039066102198374,0.11445847992607609,-9.758453057484333,0.0006246898649979696,-0.0003946862558497109,0.10488485475757975,0.6491484497274231,-19.98946238122017,-0.1297612851565372
45.32,-0.005105431719481917,0.12692020998635634,-9.760201349221065,0.0010164960727772642,0.001739936489006669,0.10537546951795047,0.67008100602142,-19.988771634229284,-0.13394096205796782
45.33,0.014773684828758757,0.15691934254454087,-9.766339959245007,0.00236230808322226,-0.0012459234179779482,0.10574197333486954,0.6910128274894343,-19.98805896709946,-0.13812005142880937
45.34,0.01659208908474551,0.12242978747135311,-9.779117799006473,0.0025949833234671683,0.00017778580675346695,0.10481644366487677,0.7119438911771752,-19.98732438061222,-0.14229853493753483
45.35,0.013822459196863071,0.1139762597645406,-9.75342804651511,0.0006627486463663259,0.0006154979653845813,0.10593621367685993,0.7328741741311118,-19.986567875573126,-0.14647639425526063
45.36,0.022843797879368084,0.13833830590510726,-9.7552871761221,0.0020753693220136715,0.0001885292052126331,0.10509528495679175,0.7538036533986757,-19.985789452811787,-0.15065361105586245
45.37,-0.007056647515648459,0.13452641522989672,-9.808564520575182,0.00044069333605901214,-0.0009548456904995411,0.1057259604105662,0.774732306028109,-19.984989113181832,-0.15483016701602015
45.38,0.022889588171752556,0.10547106806995937,-9.802444318961504,-0.0017374162168252868,0.00040900570147537,0.10446558208907356,0.795660109068596,-19.984166857560936,-0.15900604381531955
45.39,-0.018251739030412044,0.13839423888094,-9.732551809456679,0.0012480158053858634,0.002476049961774532,0.10495738108755116,0.8165870395701988,-19.9833226868508,-0.16318122313631486
45.4,0.04604447292470776,0.12363032919755224,-9.757451770449315,0.001575219145815128,0.0001341650916352022,0.10584224834708034,0.83751307458399,-19.98245660197717,-0.1673556866646305
45.410000000000004,0.019265334775951264,0.15319226141119183,-9.781201132931736,0.0018290618584809472,0.00022779665228830044,0.1058709511066909,0.8584381911620067,-19.981568603889798,-0.17152941608902705
45.42,0.06390658614929158,0.09517740592132856,-9.778561960988117,0.0017814298126976884,-0.001039550055852097,0.10589674808492636,0.8793623663572929,-19.980658693562493,-0.17570239310148533
45.43,0.009680772838433285,0.133652939082714,-9.784146102414361,0.0010513202523416234,0.00017075669806105264,0.1062358985400791,0.9002855772239249,-19.979726871993083,-0.1798745993972866
45.44,-0.01916222438687336,0.107228303842443,-9.74600121401414,-0.0005297389547590876,0.00010357759950577863,0.10497412639977996,0.9212078008170365,-19.978773140203426,-0.18404601667509274
45.45,0.019995158451119377,0.15871713985482877,-9.746116705607957,0.0006994229185051542,-0.0018186053249119483,0.10514157814952359,0.9421290141928441,-19.9777974992394,-0.18821662663702685
45.46,0.018284090597864257,0.17441723330998782,-9.756221493155612,0.0010978791276180034,0.00011229181479963212,0.10585758944304886,0.9630491944086725,-19.976799950170918,-0.19238641098875311
45.47,0.009747757663493981,0.1169565084538643,-9.781992251442203,0.0018542764196031172,0.0008150568239289762,0.10582322326095335,0.9839683185229786,-19.975780494091914,-0.19655535143955738
45.480000000000004,0.05785479946907957,0.13035975516957354,-9.777552121794908,0.0006709058785884666,-0.0010516786263717521,0.10685221785969563,1.004886363595396,-19.974739132120348,-0.20072342970243073
45.49,-0.012257321409833958,0.09701156921933529,-9.805680536057665,0.0022057281247018397,-0.00011957398895291299,0.10631026309125961,1.0258033066866876,-19.973675865398203,-0.20489062749413564
45.5,0.012582483848525628,0.14307210412160576,-9.80402236741516,0.003888670373348917,0.0006465401940016502,0.10630720350279103,1.0467191248588612,-19.97259069509148,-0.20905692653530386
45.51,0.022893930804771548,0.1189039976727683,-9.76663837653481,-0.0007313023497216829,0.0011242992926076918,0.107095887373228,1.0676337951751926,-19.971483622390195,-0.21322230855051647
45.52,0.004862060121964988,0.11533673951902756,-9.740929933487093,0.00012919942891547896,0.0018626997833018674,0.10602112330372913,1.0885472947001817,-19.970354648508398,-0.21738675526837012
45.53,0.01739581755976615,0.15241444863726455,-9.787629913818808,-0.00018962424690263484,-0.0011779442066220552,0.10461869319061824,1.1094596004995765,-19.96920377468414,-0.22155024842155702
45.54,0.03414206221247385,0.14865279873327908,-9.811870476836129,0.002918184147102149,0.00011427977756653717,0.10569911131387662,1.1303706896404875,-19.9680310021795,-0.22571276974696278
45.550000000000004,0.03821119290197704,0.1116623970647283,-9.78624819005706,0.0018127212792424584,-0.0013639610048591375,0.10568788360304485,1.1512805391913414,-19.966836332280565,-0.22987430098573236
45.56,0.03305001988247723,0.15425727811593076,-9.771186116838452,-0.00015065829481125627,0.0027857872590031497,0.10544113479967367,1.1721891262219244,-19.96561976629744,-0.23403482388335378
45.57,-0.026231255629544606,0.1342691728596969,-9.7976702306198,0.001947052522882329,0.0013473093899430888,0.10539884723137578,1.193096427803407,-19.964381305564235,-0.2381943201897381
45.58,-0.05154977625716735,0.09911931707356322,-9.804857232194339,0.001040515401538699,0.0007913763762376202,0.1043639278844388,1.21400242100837,-19.963120951439077,-0.24235277165929953
45.59,-0.023929695557496976,0.14656007511014932,-9.780476530806935,0.0005682725550873492,0.0003883879833945067,0.10394860109406369,1.2349070829108282,-19.961838705304096,-0.24651016005103543
45.6,0.007232710635046608,0.15226922346331123,-9.768942241405085,0.0016686656505433997,0.0012460437720647575,0.10535218366755021,1.2558103905862565,-19.960534568565432,-0.25066646712860635
45.61,-0.025910668475207066,0.1063419280849686,-9.781690970515985,0.0012176862854994138,0.00022197662004802625,0.10631311927852376,1.2767123211116158,-19.959208542653233,-0.254821674660416
45.62,0.028276179789912953,0.14845276638078825,-9.755658471104297,0.0018013880710995378,0.0006506445210849258,0.10593073766204161,1.297612851565376,-19.95786062902165,-0.2589757644196913
45.63,-0.003043729046028034,0.12492251712354928,-9.783423279990537,0.0006202252224686434,-0.000978960210628501,0.10519355880964283,1.31851195902756,-19.95649082914883,-0.2631287181845656
45.64,-0.011823557609456914,0.11257552907638987,-9.772678597548666,0.0014616524589776787,0.0018193060912957157,0.10536315040382228,1.3394096205796995,-19.95509914453693,-0.267280517738145
45.65,0.021500152838154964,0.15515413501794934,-9.757630273520856,0.0006504365116153041,0.00030537052665126536,0.10568797463668468,1.3603058133049462,-19.953685576712108,-0.2714311448686053
45.660000000000004,0.019963760209258694,0.15817657288586637,-9.760619003581947,0.002061841412392851,0.0019784633506514555,0.10494074634236969,1.381200514288115,-19.952250127224506,-0.27558058136927593
45.67,-0.013684745562250144,0.13371149598809187,-9.760607199657516,0.0019794851424611228,-0.0006550493818525192,0.10544436871977225,1.402093700615552,-19.950792797648273,-0.2797288090386877
45.68,0.0016940937304115444,0.13088696124287483,-9.723984555535635,-0.00044813733370653434,-0.0010019293569901114,0.10570134988736106,1.4229853493753344,-19.949313589581553,-0.2838758096806881
45.69,0.02268031717957099,0.1427958419057018,-9.777208271204309,-0.00023342816181615177,-0.0006132075564555229,0.10390282796657108,1.4438754376572072,-19.947812504646475,-0.2880215651045034
45.7,-0.007467785390078099,0.1213098777873496,-9.756936617576894,0.0012823503442824982,4.6370372909642e-05,0.10627477253243492,1.4647639425526275,-19.94628954448916,-0.292166057124822
45.71,-0.00023552376987596296,0.1500620411752262,-9.783688130657833,0.0013359097473430218,0.0009065591802023495,0.10474315700232828,1.4856508411547888,-19.94474471077973,-0.29630926756187437
45.72,-0.007065593967382142,0.1260178928452264,-9.760767004943416,0.0032309305033457205,0.0020166531135973782,0.10505810947292964,1.506536110558646,-19.94317800521228,-0.3004511782415124
45.730000000000004,0.035237701089473564,0.1617034409107222,-9.743699974922295,0.002072244584740663,-0.00011495051653049172,0.10642005943542884,1.5274197278609571,-19.941589429504887,-0.304591770995293
45.74,0.014394977357265665,0.1579971507978519,-9.724895070109502,0.0018541361135669633,0.0013802038252092616,0.10459048672390636,1.5483016701602228,-19.939978985399634,-0.30873102766054
45.75,0.010609983391668448,0.15367758317849917,-9.79419273686223,0.002322294357809432,-0.0010075380900245981,0.1043401125133639,1.5691819145568864,-19.93834667466256,-0.31286893008045924
45.76,-0.028638867851602207,0.1702862486586697,-9.753433099198594,0.0009402609747459119,-0.0018175315876707615,0.10506784548735738,1.5900604381531813,-19.936692499083698,-0.3170054601041827
45.77,0.03282650776328534,0.15055175166991194,-9.759195874602936,0.002628669947426125,0.0006625727206918306,0.10561957011424948,1.610937218053265,-19.935016460477048,-0.32114059958686936
45.78,0.005644740775988918,0.13616769207010804,-9.780652884368994,0.0008567446570817125,-0.0006411542917984759,0.10652477404755448,1.6318122313631522,-19.933318560680597,-0.32527433038976744
45.79,0.008249335991943638,0.13803465646004653,-9.769544534470295,0.0035424433612185266,0.0008015029933262031,0.10504017454685309,1.652685455190832,-19.9315988015563,-0.32940663438031126
45.800000000000004,0.024255937820073722,0.1420931419210678,-9.761582055729024,0.000880770765748118,0.0014945370733188195,0.10391382728938708,1.6735568666463085,-19.929857184990087,-0.3335374934322043
45.81,0.005873584473018011,0.1472729550879738,-9.782063232305717,0.0010000593371323032,-0.00012129809380276811,0.10578497511889576,1.6944264428414662,-19.928093712891847,-0.33766688942546724
45.82,-0.02336870801503561,0.15241896828269474,-9.781212332016791,-0.0002777048210885209,0.0006493253782922478,0.10480424240301209,1.715294160890274,-19.92630838719545,-0.3417948042465525
45.83,0.020687999748007987,0.10466096761465954,-9.728552941159855,0.0013536656737722008,0.0019123671597682957,0.10525955318369108,1.7361599979087206,-19.92450120985872,-0.3459212197884062
45.84,0.0037175564555926074,0.14803423133488258,-9.805731138043468,0.0008976627038702749,0.00034671632175094284,0.10595892114726303,1.757023931014857,-19.92267218286345,-0.3500461179505508
45.85,0.022906488999207882,0.10567948711217863,-9.730331812262408,0.0013888972469867649,-0.0013771010587588315,0.10613689895607785,1.7778859373288225,-19.920821308215395,-0.35416948063916504
45.86,0.01870290558848736,0.12155676328276266,-9.784997910623504,-0.0005930873649838753,-0.00012495258975059092,0.10640934289345431,1.7987459939728696,-19.918948587944257,-0.3582912897671628
45.87,-0.014194094175220481,0.10835512129727892,-9.760503748719113,0.00037849691197123126,-0.0012702976984105118,0.10488913022162576,1.819604078071388,-19.917054024103717,-0.36241152725427267
45.88,0.010728136712181115,0.13150019612394814,-9.788936992135792,-2.3124942160242744e-05,0.0011881859669280515,0.10650523351191445,1.8404601667509488,-19.915137618771382,-0.3665301750271207
45.89,0.00908485343172923,0.07078321559930474,-9.777642254726894,0.0016192574973429672,0.00023533682859031718,0.10586893328744616,1.861314237140241,-19.913199374048837,-0.3706472150192924
45.9,0.02032173083720384,0.10718148074479368,-9.7492155217832,0.0018410394215277353,0.0005706188745347644,0.1054814884178548,1.882166266370272,-19.9112392920616,-0.3747626291714464
45.910000000000004,0.019115137599119533,0.12778768836848498,-9.776637258019027,-0.0003631137449677101,0.0005063693297307761,0.10448861173099767,1.9030162315742354,-19.909257374959143,-0.37887639943136303
45.92,0.024857599613895574,0.1566364090129651,-9.738037737510576,0.0011632975266819478,-0.0008975249195307532,0.10677639651704482,1.9238641098875524,-19.90725362491488,-0.38298850775402615
45.93,0.00633044609662895,0.12656118915889464,-9.792260630681225,-3.324870909531951e-05,0.001550117826164865,0.10378842252388769,1.944709878447986,-19.905228044126165,-0.3870989361017204
45.94,-0.00425753905532613,0.09667180688525917,-9.781568677849968,-0.0008574285618476536,0.00013720489423394892,0.1043884451487406,1.9655535143955774,-19.903180634814305,-0.3912076664440926
45.95,-0.024800436764997883,0.14080410264964344,-9.754444928121249,0.0005070150129501626,-8.806798642066596e-05,0.1049679308098994,1.9863949948727773,-19.901111399224526,-0.3953146807582517
45.96,0.030649516302411292,0.1391672979754535,-9.824649124883422,0.0005583499369478109,-0.0009488492931049239,0.10650184139956095,2.0072342970242936,-19.899020339626002,-0.39941996102881316
45.97,0.014234996908407403,0.10706376161963002,-9.769852726883036,0.001979833918684902,-0.0006683373508588875,0.10554345090486016,2.028071397997294,-19.896907458311837,-0.40352348924801273
45.980000000000004,0.03229457589049452,0.14182651063834936,-9.773656376556723,0.0002303993229779913,4.179819649988842e-05,0.10549633098602602,2.0489062749413427,-19.894772757599068,-0.40762524741576805
45.99,0.04899690442713027,0.0860882773985504,-9.764011452576408,0.0002679103395064746,3.6867284658518705e-05,0.10538945746264247,2.069738905008442,-19.892616239828648,-0.411725217539761
46.0,0.003627881602192011,0.14498122569882993,-9.765995107993525,0.0011428769908435664,0.0008661349019872054,0.10677184799924959,2.09056926535306,-19.890437907365467,-0.4158233816355168
46.01,-0.007243871889173158,0.12369904536323305,-9.784385719099214,0.0020100496269212734,9.111159979623651e-05,0.10562470621404857,2.1113973331321514,-19.888237762598337,-0.4199197217264827
46.02,0.02754956026814164,0.1484774196556931,-9.739187321794663,0.0008202999647229449,-6.0014666197130933e-05,0.10592173825355385,2.1322230855052036,-19.886015807939977,-0.42401421984411036
46.03,0.023316690374097095,0.17392192902118345,-9.754702195994078,0.00015624724568598196,-0.00019611521228554045,0.10415180775998248,2.153046499634174,-19.883772045827044,-0.42810685802791754
46.04,0.0011311810481752435,0.1339947052657278,-9.781024686228038,0.0016212025524995448,-0.000732458296955855,0.10675094152463567,2.1738675526836873,-19.88150647872009,-0.4321976183256012
46.050000000000004,-0.0021402137467420347,0.15744730685236433,-9.777790939296743,-2.62991847763956e-05,6.753977346388005e-06,0.10569636362831027,2.194686221820907,-19.879219109103595,-0.4362864827930854
46.06,0.007941506524702905,0.07524266312453784,-9.765884082503703,0.0013022317752350366,0.0011358782314923844,0.10593768461359461,2.215502484215574,-19.87690993948593,-0.4403734334946032
46.07,0.010502139573506365,0.13285919470312968,-9.812773014062968,0.0016674214734010836,0.00020349669164108311,0.10416151194468469,2.236316317040122,-19.87457897239939,-0.44445845250279264
46.08,0.004384732041285241,0.11580771507135476,-9.786928286827207,0.0008541394716916122,0.00017773864546323758,0.10655331099413876,2.2571276974696137,-19.87222621040017,-0.44854152189875846
46.09,0.04891146344289182,0.09030711120107443,-9.784345252195381,0.0015775751307718425,0.0007923727989042576,0.10405438038398282,2.277936602681872,-19.869851656068352,-0.45262262377217105
46.1,0.022115155410660944,0.1242330218217615,-9.759914754951396,0.0012499626965012988,0.0034158313053627267,0.1046224282717621,2.2987430098573274,-19.86745531200793,-0.4567017402213105
46.11,0.0224597642442933,0.0938720936358094,-9.78101801068107,0.0023941782062393176,0.0012313325652049034,0.10648459720126575,2.3195468961792214,-19.86503718084679,-0.46077885335318
46.12,0.043751859892021794,0.13618782625769105,-9.816815234879499,0.0015936412051828553,0.00018723676554607108,0.10334487718103713,2.3403482388335415,-19.862597265236708,-0.46485394528356644
46.13,-0.0038537325331883913,0.160468693764372,-9.769327294223993,0.0006551357115740146,0.0014560601800301812,0.10578441406322775,2.3611470150090654,-19.86013556785335,-0.46892699813712313
46.14,0.05523432271408797,0.11383537552231535,-9.768798260953806,-0.0008017673066978781,0.0016934938390113295,0.10414106464306006,2.3819432018973847,-19.857652091396275,-0.4729979940474474
46.15,0.032291593310205174,0.0926791152427843,-9.790426877393655,0.0011651121405894793,-0.0013757815347436159,0.10588507074670976,2.4027367766929304,-19.85514683858891,-0.47706691515715954
46.160000000000004,0.028115109287410643,0.09372269533914938,-9.7786203113796,0.0012869417013726507,9.072194293840339e-05,0.1022004740330197,2.4235277165930165,-19.852619812178578,-0.48113374361798433
46.17,0.032802536560454044,0.14081382373224285,-9.804985122227816,0.0016106981138187355,0.0020080999098543127,0.10585759029113628,2.4443159987977925,-19.850071014936475,-0.4851984615908156
46.18,0.006549180611825387,0.14810454522626018,-9.739073368518776,0.0008244812597128694,-0.0013730737077193526,0.10556388181356452,2.465101600510358,-19.847500449657666,-0.4892610512458116
46.19,0.03461765218950849,0.15264289289722885,-9.794245993643663,0.001871850455489637,8.18574817465401e-05,0.1052762292997123,2.4858844989367874,-19.84490811916109,-0.49332149476247356
46.2,0.0722489989126931,0.12035367082528058,-9.781321270599973,0.0012132529621240193,-0.0007049148980026192,0.10657242778128992,2.5066646712860847,-19.842294026289558,-0.49737977432970953
46.21,-0.0009171690423267556,0.1205199761887129,-9.755473451546534,0.0023624539790382867,0.0007241739034542852,0.10420984730948601,2.5274420947702074,-19.83965817390974,-0.501435872145913
46.22,0.016983538609319126,0.12037338338856665,-9.791400116799183,0.0022050914003050493,0.00039813501015311005,0.10583879076920372,2.548216746604181,-19.837000564912177,-0.5054897704190581
46.230000000000004,0.03233383173328744,0.14849179866762918,-9.780944927970111,0.001362255409823359,-0.0002603371236797494,0.1047355385238633,2.568988604006053,-19.834321202211257,-0.5095414513667635
46.24,0.023418571639168752,0.1344578403284851,-9.724726195216011,0.0028701351222540257,-2.656006719494884e-06,0.10532459984722427,2.5897576441969337,-19.831620088745233,-0.5135908972163745
46.25,0.04771404943134415,0.10470926077976628,-9.798867319608785,-0.0009275812553551752,-0.00044350735693412136,0.10512507773073215,2.6105238444010253,-19.82889722747621,-0.5176380902050403
46.26,0.03430839764225033,0.10445549233485371,-9.787077354491018,0.0029482471992759787,0.0023803464369004275,0.1041622471807756,2.6312871818456425,-19.826152621390133,-0.5216830125797923
46.27,0.026984491448964816,0.1388829787607603,-9.762529366118821,9.317316218044659e-05,-0.0002823609819409909,0.1031292131088456,2.652047633761239,-19.8233862734968,-0.5257256465976222
46.28,0.023940593458948053,0.09845390778516672,-9.75668722667936,0.0015650114252712963,-0.0003484168228475435,0.10502918199361717,2.672805177381436,-19.820598186829855,-0.5297659745255594
46.29,0.0007303517273556798,0.14876084339803947,-9.730881860589873,3.979344698867913e-05,0.0012134815963651777,0.10437291296252858,2.6935597899430404,-19.817788364446777,-0.5338039786407488
46.300000000000004,0.0009976646762046328,0.12086503717758196,-9.78757504694523,0.0001742653557258568,0.0003456415255464199,0.105585840767438,2.714311448686092,-19.81495680942887,-0.5378396412305323
46.31,0.016358122711984797,0.13803109209328282,-9.752396338811733,0.0022477899464405987,0.001232575502180029,0.10598997005740211,2.7350601308538187,-19.812103524881298,-0.5418729445925125
46.32,0.0038498046683472405,0.19046568147805112,-9.738437084336692,0.0019617659206586854,-0.0008053751642548469,0.10650296512656707,2.7558058136927457,-19.809228513933025,-0.5459038710346474
46.33,-6.086481785031253e-05,0.1492353880589526,-9.76383506074578,-0.000852206966660335,0.0015390671682719984,0.10562449257062166,2.776548474452723,-19.80633177973686,-0.5499324028753286
46.34,0.0312578474212777,0.1371213215841161,-9.762457162430353,0.0005282424366925592,-0.0003704343865186272,0.1062980684931339,2.7972880903868806,-19.803413325469418,-0.5539585224434446
46.35,0.007626141888885307,0.12713453488963597,-9.747529452368154,0.0010753790442091734,0.0008338687077527482,0.10453714069420228,2.818024638751651,-19.80047315433115,-0.5579822120784581
46.36,0.007668269958745087,0.17956847131738563,-9.79276576513358,0.0013985421079020254,0.0005036851908884312,0.10628427487723287,2.838758096806884,-19.797511269546316,-0.5620034541305015
46.37,0.01975230047412674,0.11739065876003095,-9.762225171765573,0.0010900442849138942,0.0007032262041167376,0.10703950329959633,2.8594884418158015,-19.79452767436298,-0.5660222309604396
46.38,0.033292448351311336,0.14572813147837468,-9.766495986843987,0.0025820724143225714,-0.00011136610999677813,0.10533369737095513,2.880215651045037,-19.79152237205302,-0.5700385249399511
46.39,0.0270909438381125,0.1424509366333109,-9.779331774522278,0.002465952383840828,-0.001261536935160859,0.10483780741030697,2.900939701764665,-19.788495365912123,-0.5740523184516058
46.4,0.03358384046580799,0.13102923049493645,-9.77731565791227,-6.417085841750679e-05,0.00021781633353642728,0.10489101714228267,2.921660571248224,-19.785446659259765,-0.5780635938889416
46.410000000000004,0.030208526400184996,0.12531556442869624,-9.803068693819473,0.0011500390465221397,-0.001105512783562317,0.10353398766885369,2.9423782367727553,-19.782376255439235,-0.5820723336565452
46.42,0.01638208313430327,0.12234035836245825,-9.76452612021572,0.0015427365494336954,-0.00106025826606266,0.10519894759161397,2.9630926756187472,-19.779284157817607,-0.5860785201701127
46.43,0.010388806062150344,0.1472599047417013,-9.798737510555972,0.0011742541665790557,-0.0015935014515355036,0.10545696421647091,2.98380386507033,-19.77617036978574,-0.5900821358565602
46.44,-0.012001725789631039,0.13190626768125077,-9.741800197582858,0.0010354132041918217,0.00022892052932437315,0.10480976134789019,3.0045117824151273,-19.773034894758283,-0.5940831631540672
46.45,0.04049760348175516,0.14787833459313224,-9.762497158533135,0.0031286284586548386,0.0002962234374573248,0.10705329359944137,3.025216404944387,-19.769877736173672,-0.5980815845121739
46.46,0.015300024060139158,0.11070525115112244,-9.776778764755415,0.0013415855716043387,0.0014905122780504878,0.10483098117814385,3.045917709952916,-19.766698897494116,-0.602077382391841
46.47,0.03286276378111125,0.13509845198535472,-9.761518055623055,0.0019103322804913492,-0.0008523297254920901,0.10420253622019618,3.0666156747391953,-19.76349838220561,-0.6060705392655446
46.480000000000004,0.017679288727685514,0.11385372616624868,-9.780605098346571,-0.00038865039799115407,-0.00023940129723032063,0.10455702481929109,3.0873102766054217,-19.7602761938179,-0.6100610376173548
46.49,0.018608421690798793,0.12820263227484754,-9.745639274937604,0.0006365313678222723,0.0002340945999651558,0.10535096208869912,3.1080014928573734,-19.757032335864523,-0.6140488599429834
46.5,0.0496030324155812,0.09862867669860009,-9.770827511817954,0.0002457357905339381,-0.0003334514141527812,0.10467268849926478,3.1286893008046137,-19.753766811902757,-0.6180339887498941
46.51,0.012274639247494728,0.14798330027921922,-9.746019344360583,0.00284605540588697,0.000191377850438322,0.10668424073685745,3.1493736777604235,-19.75047962551365,-0.6220164065573623
46.52,0.022443208928953757,0.13056323684232926,-9.774876044164627,0.0023554163163394095,-0.0013928727612659828,0.10513231276191387,3.1700546010418478,-19.747170780302007,-0.6259960958965551
46.53,-0.005866042289257672,0.09403877556190846,-9.783152669924625,0.0009661892222441057,-0.0006129860519472724,0.105697753638485,3.1907320479697185,-19.743840279896386,-0.6299730393106081
46.54,0.032971678083027416,0.16949550886462278,-9.779368341261952,0.0016270976956641783,0.0007821770177296822,0.10504591845828659,3.2114059958686796,-19.74048812794908,-0.6339472193547018
46.550000000000004,0.044784661102799314,0.09855489282211789,-9.779000141976063,0.0024583471490047908,0.002850556502313675,0.10513358358788633,3.23207642206723,-19.737114328136144,-0.6379186185961413
46.56,0.03683487474499504,0.0873296445504183,-9.803138296138352,-0.0008896665233421109,0.0008489659973989737,0.10459371918572256,3.2527433038976605,-19.733718884157362,-0.6418872196144167
46.57,-0.018065962793764552,0.12537084134087884,-9.760948464010772,0.00127357661428014,0.0010368013054657967,0.10492950065663308,3.2734066186962534,-19.730301799736253,-0.6458530050013125
46.58,0.019124818470938536,0.15360643842793847,-9.779447058377743,0.0001430408404960164,0.00020084266838573143,0.10488072199400689,3.2940663438031335,-19.726863078620063,-0.6498159573609502
46.59,0.02787709640607528,0.13513951499558716,-9.744250945712958,-0.000252463078278123,-0.00031801148665646034,0.10653472629034955,3.314722456562396,-19.723402724579778,-0.6537760593098854
46.6,0.0454624089778073,0.13756793589781308,-9.774691168916812,0.0012649800288670673,-0.0010862834860411019,0.10528633512593022,3.3353749343220462,-19.719920741410096,-0.6577332934771667
46.61,-0.022997437308659704,0.14845485759758034,-9.772308760064567,0.0008188125583317439,-0.00020838468632082443,0.10602504099485412,3.35602375443411,-19.71641713292945,-0.661687642504429
46.62,0.009713181173344097,0.16166671506628527,-9.769154238129643,0.0012956614155292248,-0.0002634938724377575,0.10749386024547379,3.3766688942546583,-19.712891902979962,-0.6656390890459696
46.63,0.0359763160406146,0.12501706797028814,-9.74730358977937,-0.00011092519875642408,-0.000985936616829441,0.1052317665542972,3.3973103311437653,-19.709345055427484,-0.6695876157688108
46.64,0.004397201256906801,0.11007611705187197,-9.762868412169222,9.07587972691522e-05,0.0026203089959162106,0.10571526815374394,3.4179480424655284,-19.705776594161573,-0.6735332053527757
